1,17.7757,2.99415,0.170555,1.95015,3.75177,0.12001,0.681799,0.909084,0.363453,0.706976,0.27627,0.195563,1.71784,2.48866,6.10377,0.0915583,0.203992,3.2112,12.6857,2.99415,-4.91939,-3.1398,-1.33817,0.12001,-4.40815,-4.18086,0.363453,0.706976,-4.81368,0.195563,1.71784,2.48866,1.01382,0.0915583,0.203992,3.2112,8.98969,-0.701863,-8.6154,-6.83581,-1.33817,-3.576,-8.10416,-4.18086,0.363453,-2.98903,-4.81368,0.195563,1.71784,-1.20735,1.01382,0.0915583,0.203992,3.2112,13.4387,3.74709,-4.16644,-2.38685,-1.33817,-3.576,-3.6552,-4.18086,0.363453,-2.98903,-0.364721,0.195563,1.71784,-1.20735,1.01382,0.0915583,0.203992,3.2112,16.4246,3.74709,-4.16644,-2.38685,-1.33817,-3.576,-0.669265,-1.19493,3.34939,-2.98903,-0.364721,3.1815,1.71784,-1.20735,1.01382,3.07749,0.203992,3.2112,15.716,3.03853,-4.87501,-3.09541,-1.33817,-4.28456,-0.669265,-1.19493,3.34939,-3.69759,-1.07328,2.47294,1.71784,-1.91591,0.305258,2.36893,0.203992,3.2112,22422.1
2,15.0641,3.03853,-5.52689,-3.74729,-1.99005,-4.28456,-1.32115,-1.19493,3.34939,-3.69759,-1.72516,1.82106,1.06595,-1.91591,-0.346622,1.71705,-0.447888,3.2112,11.7746,3.03853,-8.81644,-7.03685,-5.27961,-4.28456,-4.6107,-4.48449,3.34939,-3.69759,-5.01472,1.82106,1.06595,-1.91591,-3.63618,1.71705,-0.447888,3.2112,9.30508,0.569029,-11.2859,-9.50635,-5.27961,-6.75406,-7.08021,-4.48449,3.34939,-6.1671,-5.01472,1.82106,1.06595,-4.38542,-3.63618,1.71705,-0.447888,3.2112,13.9169,5.18087,-6.67411,-4.89451,-5.27961,-6.75406,-2.46837,-4.48449,3.34939,-6.1671,-0.402881,1.82106,1.06595,-4.38542,-3.63618,1.71705,-0.447888,3.2112,16.4807,5.18087,-6.67411,-4.89451,-5.27961,-6.75406,0.0954346,-1.92068,5.91319,-6.1671,-0.402881,4.38486,1.06595,-4.38542,-3.63618,4.28085,-0.447888,3.2112,16.6244,5.32459,-6.53039,-4.75079,-5.27961,-6.61034,0.0954346,-1.92068,5.91319,-6.02338,-0.259161,4.52858,1.06595,-4.2417,-3.49246,4.42457,-0.447888,3.2112,14545.3
3,16.2923,5.32459,-6.86254,-5.08294,-5.61176,-6.61034,-0.236714,-1.92068,5.91319,-6.02338,-0.59131,4.19643,0.733806,-4.2417,-3.82461,4.09243,-0.780037,3.2112,13.3944,5.32459,-9.76041,-7.98082,-8.50963,-6.61034,-3.13459,-4.81856,5.91319,-6.02338,-3.48918,4.19643,0.733806,-4.2417,-6.72248,4.09243,-0.780037,3.2112,11.1184,3.0486,-12.0364,-10.2568,-8.50963,-8.88633,-5.41058,-4.81856,5.91319,-8.29936,-3.48918,4.19643,0.733806,-6.51768,-6.72248,4.09243,-0.780037,3.2112,15.3977,7.32782,-7.75718,-5.97759,-8.50963,-8.88633,-1.13136,-4.81856,5.91319,-8.29936,0.790034,4.19643,0.733806,-6.51768,-6.72248,4.09243,-0.780037,3.2112,17.4171,7.32782,-7.75718,-5.97759,-8.50963,-8.88633,0.888099,-2.7991,7.93265,-8.29936,0.790034,6.21589,0.733806,-6.51768,-6.72248,6.11188,-0.780037,3.2112,17.767,7.6777,-7.4073,-5.6277,-8.50963,-8.53645,0.888099,-2.7991,7.93265,-7.94948,1.13992,6.56577,0.733806,-6.1678,-6.3726,6.46177,-0.780037,3.2112,11716.8
4,17.497,7.6777,-7.67725,-5.89765,-8.77958,-8.53645,0.61815,-2.7991,7.93265,-7.94948,0.869969,6.29582,0.463857,-6.1678,-6.64255,6.19182,-1.04999,3.2112,14.8754,7.6777,-10.2989,-8.51927,-11.4012,-8.53645,-2.00346,-5.42072,7.93265,-7.94948,-1.75164,6.29582,0.463857,-6.1678,-9.26416,6.19182,-1.04999,3.2112,12.7044,5.50671,-12.4698,-10.6903,-11.4012,-10.7074,-4.17445,-5.42072,7.93265,-10.1205,-1.75164,6.29582,0.463857,-8.33879,-9.26416,6.19182,-1.04999,3.2112,16.6419,9.44422,-8.53235,-6.75275,-11.4012,-10.7074,-0.23695,-5.42072,7.93265,-10.1205,2.18586,6.29582,0.463857,-8.33879,-9.26416,6.19182,-1.04999,3.2112,18.2306,9.44422,-8.53235,-6.75275,-11.4012,-10.7074,1.35169,-3.83208,9.52128,-10.1205,2.18586,7.88446,0.463857,-8.33879,-9.26416,7.78045,-1.04999,3.2112,18.6856,9.89924,-8.07732,-6.29773,-11.4012,-10.2524,1.35169,-3.83208,9.52128,-9.66545,2.64088,8.33948,0.463857,-7.88377,-8.80914,8.23547,-1.04999,3.2112,9678.59
5,18.4588,9.89924,-8.30408,-6.52449,-11.628,-10.2524,1.12493,-3.83208,9.52128,-9.66545,2.41413,8.11272,0.237102,-7.88377,-9.0359,8.00872,-1.27674,3.2112,16.0881,9.89924,-10.6748,-8.89523,-13.9987,-10.2524,-1.24581,-6.20282,9.52128,-9.66545,0.0433804,8.11272,0.237102,-7.88377,-11.4066,8.00872,-1.27674,3.2112,14.012,7.82314,-12.7509,-10.9713,-13.9987,-12.3285,-3.32192,-6.20282,9.52128,-11.7416,0.0433804,8.11272,0.237102,-9.95987,-11.4066,8.00872,-1.27674,3.2112,17.6323,11.4434,-9.13061,-7.35102,-13.9987,-12.3285,0.298398,-6.20282,9.52128,-11.7416,3.66369,8.11272,0.237102,-9.95987,-11.4066,8.00872,-1.27674,3.2112,18.8895,11.4434,-9.13061,-7.35102,-13.9987,-12.3285,1.55559,-4.94564,10.7785,-11.7416,3.66369,9.36991,0.237102,-9.95987,-11.4066,9.26591,-1.27674,3.2112,19.4054,11.9593,-8.61474,-6.83514,-13.9987,-11.8126,1.55559,-4.94564,10.7785,-11.2257,4.17957,9.88579,0.237102,-9.444,-10.8908,9.78178,-1.27674,3.2112,8074.16
6,19.2149,11.9593,-8.80524,-7.02565,-14.1892,-11.8126,1.36508,-4.94564,10.7785,-11.2257,3.98906,9.69528,0.0465954,-9.444,-11.0813,9.59128,-1.46725,3.2112,17.0748,11.9593,-10.9454,-9.16576,-16.3293,-11.8126,-0.775032,-7.08575,10.7785,-11.2257,1.84895,9.69528,0.0465954,-9.444,-13.2214,9.59128,-1.46725,3.2112,15.0933,9.9779,-12.9268,-11.1472,-16.3293,-13.7941,-2.75646,-7.08575,10.7785,-13.2071,1.84895,9.69528,0.0465954,-11.4254,-13.2214,9.59128,-1.46725,3.2112,18.4217,13.3062,-9.59843,-7.81884,-16.3293,-13.7941,0.571891,-7.08575,10.7785,-13.2071,5.1773,9.69528,0.0465954,-11.4254,-13.2214,9.59128,-1.46725,3.2112,19.4232,13.3062,-9.59843,-7.81884,-16.3293,-13.7941,1.5734,-6.08424,11.78,-13.2071,5.1773,10.6968,0.0465954,-11.4254,-13.2214,10.5928,-1.46725,3.2112,19.9715,13.8545,-9.05016,-7.27056,-16.3293,-13.2458,1.5734,-6.08424,11.78,-12.6588,5.72557,11.2451,0.0465954,-10.8771,-12.6731,11.1411,-1.46725,3.2112,6776.08
7,19.8096,13.8545,-9.21198,-7.43238,-16.4911,-13.2458,1.41158,-6.08424,11.78,-12.6588,5.56375,11.0832,-0.115224,-10.8771,-12.8349,10.9792,-1.62907,3.2112,17.8802,13.8545,-11.1414,-9.36185,-18.4206,-13.2458,-0.517882,-8.0137,11.78,-12.6588,3.63429,11.0832,-0.115224,-10.8771,-14.7644,10.9792,-1.62907,3.2112,15.9951,11.9694,-13.0265,-11.2469,-18.4206,-15.1309,-2.40298,-8.0137,11.78,-14.5439,3.63429,11.0832,-0.115224,-12.7622,-14.7644,10.9792,-1.62907,3.2112,19.055,15.0293,-9.96667,-8.18707,-18.4206,-15.1309,0.65689,-8.0137,11.78,-14.5439,6.69416,11.0832,-0.115224,-12.7622,-14.7644,10.9792,-1.62907,3.2112,19.8583,15.0293,-9.96667,-8.18707,-18.4206,-15.1309,1.46019,-7.2104,12.5833,-14.5439,6.69416,11.8865,-0.115224,-12.7622,-14.7644,11.7825,-1.62907,3.2112,20.4196,15.5906,-9.40531,-7.62572,-18.4206,-14.5695,1.46019,-7.2104,12.5833,-13.9826,7.25552,12.4479,-0.115224,-12.2009,-14.203,12.3439,-1.62907,3.2112,5708.67
8,20.2792,15.5906,-9.54576,-7.76617,-18.561,-14.5695,1.31974,-7.2104,12.5833,-13.9826,7.11506,12.3074,-0.255677,-12.2009,-14.3435,12.2034,-1.76952,3.2112,18.541,15.5906,-11.2839,-9.50434,-20.2992,-14.5695,-0.418434,-8.94857,12.5833,-13.9826,5.37689,12.3074,-0.255677,-12.2009,-16.0817,12.2034,-1.76952,3.2112,16.7537,13.8033,-13.0713,-11.2917,-20.2992,-16.3569,-2.20576,-8.94857,12.5833,-15.7699,5.37689,12.3074,-0.255677,-13.9882,-16.0817,12.2034,-1.76952,3.2112,19.5667,16.6164,-10.2582,-8.47863,-20.2992,-16.3569,0.607282,-8.94857,12.5833,-15.7699,8.18994,12.3074,-0.255677,-13.9882,-16.0817,12.2034,-1.76952,3.2112,20.2156,16.6164,-10.2582,-8.47863,-20.2992,-16.3569,1.25619,-8.29966,13.2322,-15.7699,8.18994,12.9564,-0.255677,-13.9882,-16.0817,12.8524,-1.76952,3.2112,20.7769,17.1776,-9.69695,-7.91736,-20.2992,-15.7956,1.25619,-8.29966,13.2322,-15.2086,8.75121,13.5176,-0.255677,-13.4269,-15.5204,13.4136,-1.76952,3.2112,4821.39
9,20.6515,17.1776,-9.82231,-8.04271,-20.4246,-15.7956,1.13084,-8.29966,13.2322,-15.2086,8.62585,13.3923,-0.381034,-13.4269,-15.6457,13.2883,-1.89488,3.2112,19.0863,17.1776,-11.3875,-9.60789,-21.9898,-15.7956,-0.434341,-9.86484,13.2322,-15.2086,7.06067,13.3923,-0.381034,-13.4269,-17.2109,13.2883,-1.89488,3.2112,17.3973,15.4886,-13.0765,-11.297,-21.9898,-17.4847,-2.1234,-9.86484,13.2322,-16.8977,7.06067,13.3923,-0.381034,-15.116,-17.2109,13.2883,-1.89488,3.2112,19.9834,18.0747,-10.4904,-8.71082,-21.9898,-17.4847,0.46273,-9.86484,13.2322,-16.8977,9.6468,13.3923,-0.381034,-15.116,-17.2109,13.2883,-1.89488,3.2112,20.5115,18.0747,-10.4904,-8.71082,-21.9898,-17.4847,0.990839,-9.33673,13.7603,-16.8977,9.6468,13.9204,-0.381034,-15.116,-17.2109,13.8164,-1.89488,3.2112,21.0638,18.627,-9.93815,-8.15856,-21.9898,-16.9324,0.990839,-9.33673,13.7603,-16.3454,10.1991,14.4726,-0.381034,-14.5637,-16.6587,14.3686,-1.89488,3.2112,4078.5
10,20.9486,18.627,-10.0534,-8.27378,-22.105,-16.9324,0.87562,-9.33673,13.7603,-16.3454,10.0838,14.3574,-0.496253,-14.5637,-16.7739,14.2534,-2.0101,3.2112,19.5394,18.627,-11.4626,-9.68296,-23.5142,-16.9324,-0.533563,-10.7459,13.7603,-16.3454,8.67466,14.3574,-0.496253,-14.5637,-18.1831,14.2534,-2.0101,3.2112,17.948,17.0355,-13.054,-11.2744,-23.5142,-18.5238,-2.12499,-10.7459,13.7603,-17.9369,8.67466,14.3574,-0.496253,-16.1552,-18.1831,14.2534,-2.0101,3.2112,20.3255,19.4131,-10.6765,-8.89688,-23.5142,-18.5238,0.252519,-10.7459,13.7603,-17.9369,11.0522,14.3574,-0.496253,-16.1552,-18.1831,14.2534,-2.0101,3.2112,20.7586,19.4131,-10.6765,-8.89688,-23.5142,-18.5238,0.685674,-10.3128,14.1935,-17.9369,11.0522,14.7906,-0.496253,-16.1552,-18.1831,14.6866,-2.0101,3.2112,21.2959,19.9503,-10.1392,-8.35959,-23.5142,-17.9865,0.685674,-10.3128,14.1935,-17.3996,11.5895,15.3279,-0.496253,-15.6179,-17.6458,15.2239,-2.0101,3.2112,3453.56
